category,breed_group,breed,color_variant,sort_order,active,source,source_version
Puten,Puten,Amerikanische Narragansett Puten,Narragansettfarbig,1,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Puten,Puten,Deutsche Puten,Bronzefarbig,2,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Puten,Puten,Deutsche Puten,Weiß,3,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Puten,Puten,Deutsche Puten,Schwarzflügel,4,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Puten,Puten,Deutsche Puten,Bourbon,5,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Puten,Puten,Deutsche Puten,Schwarz,6,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Puten,Puten,Deutsche Puten,Rotflügel,7,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Puten,Puten,Deutsche Landputen,Cröllwitzer,8,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Puten,Puten,Deutsche Landputen,Narragansettfarbig,9,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Puten,Puten,Deutsche Landputen,Blau,10,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Puten,Puten,Deutsche Landputen,Kupfer,11,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Puten,Puten,Deutsche Landputen,Rot,12,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Puten,Puten,Deutsche Landputen,Gelb,13,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Puten,Puten,Euganeische Puten,Bronzefarbig,14,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Perlhühner,Perlhühner,Perlhühner,Blau,15,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Perlhühner,Perlhühner,Perlhühner,Perlgrau,16,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Perlhühner,Perlhühner,Perlhühner,Lavendelblau,17,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Perlhühner,Perlhühner,Perlhühner,Chamois,18,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Perlhühner,Perlhühner,Perlhühner,Weiß,19,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Perlhühner,Perlhühner,Perlhühner,Violett,20,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Perlhühner,Perlhühner,Perlhühner,Azurblau,21,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Afrikanische Höckergänse,Graubraun,22,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Afrikanische Höckergänse,Weiß,23,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Böhmische Gänse,Weiß,24,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Celler Gänse,ohne eigenen Farbenschlag,25,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Deutsche Legegänse,Weiß,26,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Diepholzer Gänse,Weiß,27,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Elsässer Gänse,Grau,28,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Elsässer Gänse,Graugescheckt,29,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Emdener Gänse,Weiß,30,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Empordagänse,Weiß,31,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Fränkische Landgänse,Blau,32,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Höckergänse,Graubraun,33,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Höckergänse,Graublau,34,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Höckergänse,Weiß,35,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Lippegänse,Weiß,36,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Lockengänse,Weiß,37,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Mecklenburger Gänse,Buff,38,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Pilgrimgänse,Kennfarbig,39,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Pommerngänse,Weiß,40,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Pommerngänse,Grau,41,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Pommerngänse,Graugescheckt,42,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Russische Gänse,Grau,43,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Steinbacher Kampfgänse,Blau,44,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Steinbacher Kampfgänse,Grau,45,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Toulouser Gänse,Grau,46,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Toulouser Gänse,Buff,47,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Toulouser Gänse,Weiß,48,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Gänse,Gänse,Twenter Landgänse,Grau-gescheckt,49,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Altrheiner Elsterenten (Magpie-Enten),Elstergescheckt-schwarz,50,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Altrheiner Elsterenten (Magpie-Enten),Elstergescheckt-blau,51,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Altrheiner Elsterenten (Magpie-Enten),Elstergescheckt-braun,52,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Amerikanische Pekingenten,Weiß,53,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Aylesburyenten,Weiß,54,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Cayugaenten,Schwarz,55,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Challansenten,Hell-Wildfarbig mit weißem,56,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Deutsche Campbellenten,Braun-dunkelwildfarbig,57,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Deutsche Campbellenten,Weiß,58,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Deutsche Pekingenten,Weiß,59,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Französische Rouenenten,Hell-Wildfarbig,60,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Gimbsheimer Enten,Blau,61,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Wildfarbig,62,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Dunkel-wildfarbig,63,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Blau-wildfarbig,64,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Blau-dunkelwildfarbig,65,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Silber-wildfarbig,66,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Weiß,67,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Schwarz,68,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Blau,69,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Blau-gelb,70,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Grobgescheckt-wildfarbig,71,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Grobgescheckt-braunwildfarbig,72,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Grobgescheckt-schwarz,73,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Grobgescheckt-blau,74,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Grobgescheckt-braun,75,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Elstergescheckt-wildfarbig,76,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Elstergescheckt-schwarz,77,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Elstergescheckt-blau,78,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Wildfarbig mit Latz,79,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Blau-wildfarbig mit,80,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Schwarz mit Latz,81,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Hochbrutflugenten,Blau mit Latz,82,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Krummschnabelenten,Dunkel-wildfarbig,83,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Krummschnabelenten,Dunkel-wildfarbig mit Weiß,84,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Landenten,Warzenenten,85,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Laufenten,Wildfarbig,86,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Laufenten,Forellenfarbig,87,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Laufenten,Silber-wildfarbig,88,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Laufenten,Weiß,89,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Laufenten,Schwarz,90,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Laufenten,Braun,91,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Laufenten,Blau,92,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Laufenten,Rehfarbig-weißgescheckt,93,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Laufenten,Erbsgelb,94,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Laufenten,Blau-gelb,95,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Orpingtonenten,Gelb,96,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Overberger Enten,Blaubronze,97,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Pommernenten,Blau,98,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Pommernenten,Schwarz,99,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Pommernenten,Braun,100,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Rouenenten,Wildfarbig,101,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Rouenenten,Dunkel-wildfarbig,102,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Rouenenten,Blau-wildfarbig,103,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Sachsenenten,Blau-gelb,104,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Schwedenenten,Gelb,105,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Smaragdenten,Schwarz,106,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Streicherenten,Silber-wildfarbig,107,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Vorster Enten,Weiß,108,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Warzenenten,Wildfarbig,109,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Warzenenten,Wildfarbig mit Latz,110,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Warzenenten,Blau-wildfarbig,111,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Warzenenten,Perlgrau-wildfarbig,112,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Warzenenten,Braun-wildfarbig,113,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Warzenenten,Schwarz,114,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Warzenenten,Weiß,115,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Warzenenten,Blau,116,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Warzenenten,"Schecken in Schwarz, Blau, Perlgrau, Braun",117,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Welsh-Harlekin-Enten,Creme-wildfarbig,118,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Wildfarbig,119,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Blau-wildfarbig,120,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Silber-wildfarbig,121,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Weiß,122,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Schwarz,123,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Blau,124,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Gelb,125,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Braun,126,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Blau-gelb,127,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Butterscotch,128,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Gelbbäuchig,129,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Grobgescheckt-wildfarbig,130,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Grobgescheckt-blauwildfarbig,131,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Grobgescheckt-schwarz,132,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Grobgescheckt-blau,133,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Wildfarbig mit Latz,134,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Schwarz mit Latz,135,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Blau mit Latz,136,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Enten,Enten,Zwergenten,Braun mit Latz,137,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Goldhalsig,138,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Blau-goldhalsig,139,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Silberhalsig,140,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Blau-silberhalsig,141,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Silberhalsig mit Orangerücken,142,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Blau-Silberhalsig mit,143,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Gold-weizenfarbig,144,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Blau-weizenfarbig,145,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Silber-weizenfarbig,146,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Rotgesattelt,147,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Rotgesattelt-weizenfarbig,148,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Rebhuhnfarbig mit Federspitzen,149,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Orangebrüstig,150,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Blau-orangebrüstig,151,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Birkenfarbig,152,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Blau-birkenfarbig,153,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Schwarz,154,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Weiß,155,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Blau,156,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Gesperbert,157,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altenglische Kämpfer,Schwarz-weißgescheckt,158,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altsteirer,Wildbraun,159,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Altsteirer,Weiß,160,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Amerikanische Leghorn,Weiß,161,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Amrocks,Gestreift,162,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Andalusier,Blau-gesäumt,163,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Annaberger Haubenstrupphühner,Weiß,164,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Annaberger Haubenstrupphühner,Schwarz,165,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Annaberger Haubenstrupphühner,Weiß-schwarzgescheckt,166,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Appenzeller Barthühner,Schwarz,167,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Appenzeller Barthühner,Blau-gesäumt,168,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Appenzeller Barthühner,Rebhuhnhalsig,169,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Appenzeller Spitzhauben,Schwarz,170,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Appenzeller Spitzhauben,Blau,171,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Appenzeller Spitzhauben,Silber-schwarzgetupft,172,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
Hühner,Hühner,Appenzeller Spitzhauben,Gold-schwarzgetupft,173,true,https://www.bdrg.de/media/user_upload/Rassenverzeichnis_BDRG_2024.pdf,BDRG 2024
